sub,sub_orig,run,cue_t,reach_t,decel_t,decel_duration,reach_duration,crit,cue,outcome,rt,init,false_start,maxvel,maxacc,maxvelt,maxacct,init_x,init_y,init_dist,quartacct_g,quartacct_i,post_error,post_false_start,wait,hold
0,301,1,215.1133273749997,217.31851212499987,217.66844945799994,1.3536116249997576,0.3499373330000708,1.87,0,1,1.7035489579998284,0.3547351777476706,0,0.059919629119502604,0.017154275510787527,0.5001233329999195,0.3499373330000708,0.016129032258064502,-0.25879765404692084,0.7021439782460341,,0.3173964160000651,0.0,0.0,1,False
0,301,1,224.04760629099974,225.25044745800005,225.93472329099995,1.8707528750001075,0.6842758329999015,1.87,3,2,2.555028708000009,0.7087962416486562,0,0.12074511054862205,0.04783579316180354,0.7514134169996396,0.6842758329999015,-0.004398826979472137,-0.25879765404692084,0.716444854417922,0.6842758329999015,0.6682639579998977,0.0,0.0,2,False
0,301,1,232.83145999999988,234.03404654099995,234.46816037500002,1.2357245829998647,0.43411383400007253,1.87,0,1,1.6698384169999372,0.47166719031531557,0,0.07074924336711297,0.025238927852066564,0.5678772090000166,0.43411383400007253,0.03958944281524923,-0.264662756686217,0.6905473439866587,0.43411383400007253,0.43411383400007253,1.0,,2,False
0,301,1,240.563296541,243.7704585829997,244.0366792499999,1.3028014999999868,0.26622066700019786,1.87,3,1,1.5690221670001847,0.29368968243244353,0,0.05692624640243282,0.030655976239362843,0.4666501250003421,0.26622066700019786,0.019061583577712593,-0.22360703821114375,0.6749854717206211,0.26622066700019786,0.24959937500034357,0.0,0.0,1,True
0,301,1,250.86670412500007,254.07391029099972,254.35698049999974,1.4535071660002359,0.2830702090000159,1.87,1,1,1.7365773750002518,0.3184478394445023,0,0.06240722184562486,0.027848446110305246,0.3841928340002596,0.2830702090000159,0.01319648093841641,-0.25879765404692084,0.7041681041728542,0.2830702090000159,0.2830702090000159,0.0,0.0,2,True
0,301,1,260.50237149999975,263.70894158300007,264.14288466599965,1.5027990420003334,0.4339430829995763,1.87,0,2,1.9367421249999097,0.2825710994744668,0,0.10904777759580653,0.053240339950816895,0.467204541999763,0.4339430829995763,-0.007331378299120228,-0.24706744876832848,0.710254303775725,0.25090399999999136,0.25090399999999136,0.0,0.0,1,True
0,301,1,271.17316570799994,275.3821916659999,275.86592333299996,1.7039872919999652,0.4837316670000291,1.87,0,2,2.1877189589999944,0.35636495473073637,0,0.07618828547693246,0.036926777563388385,0.5345433749998847,0.4837316670000291,-0.0014662756598240456,-0.24706744876832848,0.7060768189433707,0.3165820839999469,0.3165820839999469,1.0,,2,True
0,301,1,283.2801388749999,284.48322733299983,284.93321225,1.3363789159998305,0.4499849170001653,1.87,2,1,1.7863638329999958,0.48705416761760034,0,0.08491707596307482,0.02104726548962848,0.6171468749998894,0.4499849170001653,0.0014662756598240456,-0.264662756686217,0.7165288741037187,,0.4499849170001653,1.0,,2,False
0,301,1,291.29575083300006,292.4990397910001,292.9323985000001,1.3533399579996512,0.43335870900000373,1.87,0,1,1.786698666999655,0.4413843934354418,0,0.0748198971869625,0.04493064231109033,0.4676462089996676,0.43335870900000373,-0.0014662756598240456,-0.2734604106451613,0.7228739003569623,0.41717341699995814,0.41717341699995814,0.0,0.0,2,False
0,301,1,299.31241150000005,301.5169145,301.816426458,1.3864617919998636,0.29951195800003916,1.87,1,1,1.6859737499999028,0.3274986285925934,0,0.09368876859974547,0.06178550065863067,0.3503839159998279,0.29951195800003916,0.007331378299120228,-0.24706744876832848,0.710254303775725,0.29951195800003916,0.29951195800003916,0.0,0.0,2,False
0,301,1,308.6965788329999,312.90553120799996,313.25636941599987,1.268737584000064,0.3508382079999137,1.87,0,1,1.6195757919999778,0.38527423423425944,0,0.0689897159683778,0.03464949288631617,0.4334093329998723,0.3508382079999137,-0.007331378299120228,-0.25586510272727275,0.7061316258077659,0.3508382079999137,0.3508382079999137,0.0,0.0,2,True
0,301,1,319.5511327909999,323.7599759999998,324.1767238749999,0.9354761660001714,0.4167478750000555,1.87,0,1,1.3522240410002269,0.2994085125125707,0,0.12850583207529342,0.05380240390227342,0.45009920800021064,0.4167478750000555,0.007331378299120228,-0.2675953080058651,0.7145818873147646,0.3833690410001509,0.33424250000007305,0.0,0.0,2,True
0,301,1,329.136400291,333.345875125,333.72959816599996,1.3357122919996982,0.38372304099993926,1.87,0,1,1.7194353329996375,0.37342749004204734,0,0.13787317936571736,0.13787317936571736,0.4162251660000038,0.38372304099993926,0.016129032258064502,-0.264662756686217,0.7288806013741225,0.3495119999997769,0.3495119999997769,0.0,0.0,1,True
0,301,1,339.089467541,342.29614841600005,342.62970849999965,1.2023077500002728,0.33356008399960047,1.87,0,1,1.5358678339998733,0.3618502527447731,0,0.06765861621753325,0.04139188116112006,0.38360654199959754,0.33356008399960047,0.01026392961876832,-0.25293255140762466,0.7164568578326055,0.33356008399960047,0.33356008399960047,0.0,0.0,1,True
0,301,1,347.857362833,349.05870400000003,349.509631333,1.5869409169999926,0.45092733299998145,1.87,2,2,2.037868249999974,0.5056859672172891,0,0.04189269337683818,0.00872731193463231,0.6513104999999086,0.45092733299998145,0.019061583577712593,-0.24706744876832848,0.6916486167237179,,0.45092733299998145,0.0,0.0,1,False
0,301,1,355.121516791,356.3240448749998,356.80781750000006,2.1206045409999206,0.4837726250002561,1.87,0,2,2.6043771660001767,0.5154211716886721,0,0.08008933034826737,0.029218295620491004,0.7338574999998855,0.4837726250002561,0.030791788856304958,-0.2412023461290323,0.6792908730781917,0.4837726250002561,0.46668129099998623,1.0,,1,False
0,301,1,363.954771875,365.15769870799977,365.65807849999965,1.4527460410004096,0.500379791999876,1.87,0,2,1.9531258330002856,0.43810424250051483,0,0.07259324494308816,0.031158663206979825,0.5844557079999504,0.500379791999876,0.004398826979472137,-0.2675953080058651,0.7166068835623961,0.4005860830002348,0.4005860830002348,1.0,,2,False
0,301,1,372.13818304100005,373.34061220800004,373.74085258299965,1.3522428330002185,0.40024037499961196,1.87,1,1,1.7524832079998305,0.4241391671671977,0,0.07983089373218269,0.039458224626303676,0.46678608299998814,0.40024037499961196,-0.007331378299120228,-0.25293255140762466,0.7040337506640059,0.3832246669999222,0.3832246669999222,1.0,,2,False
0,301,1,379.1177860409998,381.32324208299997,381.65665737499967,1.2359512910002195,0.33341529199969955,1.87,1,1,1.569366582999919,0.3450551017778025,0,0.08890310240900616,0.03820958141567222,0.38297279199969125,0.33341529199969955,-0.0014662756598240456,-0.2734604106451613,0.7228739003569623,0.31643862500004616,0.33341529199969955,0.0,0.0,1,False
0,301,1,386.91721937500006,388.1196862500001,388.50358587499977,3.0219710410001426,0.38389962499968533,1.87,0,2,3.405870665999828,0.40381905005210683,0,0.07943069229396085,0.04754171661601282,0.44990008299964757,0.38389962499968533,0.019061583577712593,-0.24706744876832848,0.7186800234953366,0.38389962499968533,0.367068499999732,0.0,0.0,1,False
0,301,1,396.5517814579998,397.7543043749997,398.1049571660001,1.2023243749999892,0.35065279100035696,1.87,0,1,1.5529771660003462,0.37979961799294415,0,0.13103097020073345,0.081329154313676,0.40065116599998873,0.35065279100035696,0.019061583577712593,-0.25000000008797657,0.7207114038463518,0.35065279100035696,0.35065279100035696,1.0,,2,False
0,301,1,403.33173666599987,405.53581799999984,405.87030474999983,1.42002175000016,0.3344867499999964,1.87,2,1,1.7545085000001563,0.3583029417458192,0,0.08979782820827004,0.053140088351216475,0.43498379099992235,0.3344867499999964,0.01319648093841641,-0.25000000008797657,0.716498868202561,0.3344867499999964,0.3344867499999964,0.0,0.0,1,False
0,301,1,411.314215375,412.51750679099996,412.95100295799966,3.456703958000162,0.43349616699970284,1.87,0,2,3.890200124999865,0.4459951909859683,0,0.062208508628428416,0.017388864093819283,0.4999774590000925,0.43349616699970284,0.024926686217008776,-0.24706744876832848,0.687583232848073,,0.40079837499979476,0.0,0.0,1,False
0,301,1,420.4330332909999,424.6408635829998,425.05773704099965,0.9353467500000079,0.4168734579998272,1.87,0,1,1.352220207999835,0.35954244234631005,0,0.2028649302951296,0.110422534183578,0.4504407499998706,0.4168734579998272,0.01319648093841641,-0.2441348974486804,0.6936475784195887,0.38351587499983,0.38351587499983,1.0,,1,True
0,301,1,430.0181212499997,432.2223665829997,432.62332883299996,3.139284874999703,0.4009622500002479,1.87,3,2,3.5402471249999508,0.4408447613864155,0,0.07534194181736797,0.02919003528764432,0.6173248750001221,0.4009622500002479,0.019061583577712593,-0.25293255140762466,0.6958756438158764,0.4009622500002479,0.4009622500002479,0.0,0.0,1,False
0,301,1,441.1226258329998,444.32965391599964,444.6628255830001,1.3359461669997472,0.33317166700044254,1.87,0,1,1.6691178340001898,0.35247647962160045,0,0.08742020903857549,0.03146910013111478,0.3833693750002567,0.33317166700044254,-0.0014662756598240456,-0.26173020536656894,0.7144254176532336,0.3170288750002328,0.3170288750002328,1.0,,1,True
0,301,1,451.0252889579997,455.2341221659999,455.5675523330001,1.1029372919997513,0.3334301670001878,1.87,3,1,1.4363674589999391,0.3424963821290703,0,0.07849427636394954,0.04554101540810671,0.38426274999983434,0.3334301670001878,0.007331378299120228,-0.2705278593255132,0.7268661360531843,0.31664583400015545,0.31664583400015545,0.0,0.0,2,True
0,301,1,461.69720258300003,464.9034124579998,465.403477458,1.1521163329998672,0.500065000000177,1.87,0,1,1.652181333000044,0.34055882682685024,0,0.06762884052706314,0.027743373836636026,0.5337209170002097,0.500065000000177,0.0014662756598240456,-0.264662756686217,0.7165288741037187,0.500065000000177,0.46701341700008925,0.0,0.0,2,True
0,301,1,470.5815443329998,473.78751937499965,474.2049872909997,1.1183597500003088,0.4174679160000778,1.87,0,1,1.5358276660003867,0.32561652153356135,0,0.08797720747403634,0.02286868736514494,0.4497767080001722,0.4174679160000778,0.004398826979472137,-0.25586510272727275,0.7081807854330682,,0.2835659580000538,0.0,0.0,1,True
0,301,1,479.3474659159997,480.5498506250001,481.5849740829999,1.8036922080000295,1.0351234579998163,1.87,0,2,2.838815665999846,0.9771342041721027,0,0.39553191775685087,0.3211520478902654,1.0686790409999958,1.0351234579998163,0.019061583577712593,-0.24706744876832848,0.6916486167237179,0.9691653749996476,0.9352024999998321,0.0,0.0,1,False
0,301,1,487.4140601659997,490.6203151659997,490.953875916,1.3861724589996811,0.33356075000028795,1.87,0,1,1.719733208999969,0.36157261401797314,0,0.13177831649792926,0.09998314222425717,0.38328550000005635,0.33356075000028795,0.016129032258064502,-0.25000000008797657,0.7186022390917124,0.33356075000028795,0.33356075000028795,1.0,,1,True
0,301,1,496.36413979100007,500.5728502080001,501.07320441599995,1.2693734589997803,0.5003542079998624,1.87,0,1,1.7697276669996427,0.35789438888889435,0,0.08836627800002478,0.034562140932469565,0.5349819169996408,0.5003542079998624,0.01319648093841641,-0.26173020536656894,0.7062899328570755,0.43375895799999853,0.31698595799980467,0.0,0.0,1,True
0,301,1,506.3672817910001,510.57579591600006,510.9259589999997,1.7042140410003412,0.35016308399963236,1.87,0,2,2.0543771249999736,0.37336471959463324,0,0.09977287398034784,0.06276357884729356,0.401147999999921,0.35016308399963236,0.004398826979472137,-0.2705278593255132,0.7248223430553646,0.35016308399963236,0.35016308399963236,0.0,0.0,1,True
0,301,1,516.6546519579997,520.8626319999998,521.2633446659997,1.3526713750002273,0.4007126659998903,1.87,1,1,1.7533840410001176,0.33039759788789524,0,0.1098881232792785,0.03137878474966785,0.4838056250000591,0.4007126659998903,0.016129032258064502,-0.26173020536656894,0.7042719052383305,0.4007126659998903,0.3503852079998069,1.0,,1,True
0,301,1,526.6408269579997,529.8469656249999,530.2145720409999,1.3351667920001091,0.36760641599994415,1.87,0,1,1.7027732080000533,0.379762377927932,0,0.08856371181878805,0.06499073469236391,0.4002083330001369,0.36760641599994415,0.004398826979472137,-0.2734604106451613,0.7269312059411593,0.36760641599994415,0.3502827500001331,0.0,0.0,1,True
0,301,1,535.5748467079998,537.7794599579997,538.5467627079997,1.2027040000002671,0.7673027499999989,1.87,0,2,1.970006750000266,0.39513752802804447,0,0.07471542419664395,0.03086456734827636,0.5500855000000229,0.7673027499999989,0.019061583577712593,-0.25586510272727275,0.697998039071781,0.5000097080001069,0.34973141699992993,0.0,0.0,1,False
0,301,1,544.776438458,546.9807068749997,547.3640676659998,1.252984084000218,0.38336079100008646,1.87,3,1,1.6363448750003045,0.38929514522521913,0,0.05898928177874646,0.04162033819687426,0.5668159159999959,0.38336079100008646,0.016129032258064502,-0.25879765404692084,0.7021439782460341,0.38336079100008646,0.350689875000171,1.0,,2,False
0,301,1,553.642845291,554.846013458,555.2626747079998,0.9360259169998244,0.41666124999983367,1.87,0,1,1.352687166999658,0.4428943594843986,0,0.12435122607640853,0.05902736668443904,0.500121666999803,0.41666124999983367,-0.004398826979472137,-0.26173020536656894,0.7123821486981787,0.41666124999983367,0.3999820419999196,0.0,0.0,2,False
0,301,1,561.225191125,562.4267031659997,563.0278229159999,1.1858819590001985,0.6011197500001799,1.87,0,1,1.7870017090003785,0.3898274384184788,0,0.10539357925713566,0.04309790321521281,0.6345568340002501,0.6011197500001799,-0.019061583577712593,-0.24706744876832848,0.7186800234953366,0.36813041699997484,0.36813041699997484,0.0,0.0,2,False
0,301,1,568.237933208,572.447092458,572.746781625,1.3201305829998091,0.2996891669999968,1.87,0,1,1.619819749999806,0.3194966081250641,0,0.10242185967600617,0.10127950051842544,0.34981470799993986,0.2996891669999968,0.027859237536656867,-0.25586510272727275,0.7311189211134225,0.2996891669999968,0.2996891669999968,0.0,0.0,1,True
0,301,1,579.0926465829998,581.297407041,581.7478370409999,1.4703715000000557,0.4504299999998693,1.87,3,2,1.920801499999925,0.34112871980880755,0,0.1277972050464472,0.08255375744490195,0.48430387500002325,0.4504299999998693,0.01319648093841641,-0.25879765404692084,0.7041681041728542,0.30016987499993775,0.30016987499993775,0.0,0.0,2,False
0,301,1,587.2420000829998,590.4488099579999,590.7820755829998,1.7040726670002186,0.33326562499996726,1.87,2,2,2.037338292000186,0.3519058558558754,0,0.11528426251646903,0.040539257007182423,0.40097737499991126,0.33326562499996726,0.027859237536656867,-0.2675953080058651,0.7005867558333895,0.33326562499996726,0.3165716250000514,1.0,,1,True
0,301,1,596.510912916,597.7129518329998,598.1975186659997,1.1513464590002513,0.4845668329999171,1.87,0,1,1.6359132920001684,0.4571629075015835,0,0.1999711111117129,0.08737653081965988,0.5171955830001025,0.4845668329999171,-0.007331378299120228,-0.2705278593255132,0.7167088831196707,0.43450250000023516,0.43450250000023516,1.0,,1,False
0,301,1,604.3761091659999,,,,,1.87,2,0,,,1,,,,,,,,,,0.0,0.0,2,False
0,301,1,608.8677486249999,611.0727301659999,611.6064666249999,0.9519104579999293,0.5337364590000107,1.87,0,1,1.48564691699994,0.5370497894944037,0,0.1141536267128847,0.04289626544540914,0.6335895419997541,0.5337364590000107,0.01319648093841641,-0.2675953080058651,0.7105508912389231,0.5000959589997365,0.5000959589997365,,1.0,1,False
0,301,1,616.5829041659999,619.789812041,620.1229645829999,1.3695477920000485,0.33315254199987976,1.87,0,1,1.7027003339999283,0.37143759107107144,0,0.11607471498050681,0.07794713054915797,0.3841351249998297,0.33315254199987976,-0.01026392961876832,-0.24706744876832848,0.6977947171321273,0.33315254199987976,0.33315254199987976,0.0,0.0,1,True
0,301,1,626.5189514999997,630.7279414579998,631.044418,1.3536542500000905,0.31647654200014586,1.87,2,1,1.6701307920002364,0.337869988624675,0,0.2623548067312513,0.2307537392830131,0.3503936669999348,0.31647654200014586,0.016129032258064502,-0.25586510272727275,0.7226954269240399,0.3001860829999714,0.3001860829999714,0.0,0.0,2,True
0,301,1,636.4224084580001,639.6286638749998,640.2291407499997,0.8685618750000685,0.600476874999913,1.87,0,1,1.4690387499999815,0.3171167515635034,0,0.09619743258674718,0.038723777474178656,0.366554916000041,0.600476874999913,0.007331378299120228,-0.25586510272727275,0.7061316258077659,0.28331483300007676,0.28331483300007676,0.0,0.0,1,True
0,301,1,646.1246825829999,648.3286150829999,648.6622448329999,1.1027387919998546,0.33362975000000006,1.87,0,1,1.4363685419998546,0.3565568274113957,0,0.07676634061349205,0.028186261890523236,0.4338396250000187,0.33362975000000006,-0.019061583577712593,-0.24706744876832848,0.7186800234953366,0.33362975000000006,0.3169111669999438,0.0,0.0,2,False
0,301,1,653.7897317909997,654.9920456659997,655.5264927499998,1.0177937500002372,0.5344470840000213,1.87,0,1,1.5522408340002585,0.478261925049992,0,0.08964155474879601,0.037966176266362034,0.5672475000001214,0.5344470840000213,0.01319648093841641,-0.2675953080058651,0.7105508912389231,0.45014695899999424,0.45014695899999424,0.0,0.0,1,False
0,301,1,660.5689816659997,663.7760912499998,664.0431531249997,1.235770166000293,0.2670618749998539,1.87,0,1,1.502832041000147,0.29174903280079434,0,0.06641227477763678,0.04868519512902618,0.4665893330002291,0.2670618749998539,-0.024926686217008776,-0.2382697948093842,0.7169068408279894,0.2670618749998539,0.2670618749998539,0.0,0.0,1,True
0,301,1,670.3047002079998,673.511741708,673.928442416,0.918442333999792,0.4167007080000076,1.87,0,1,1.3351430419997996,0.3724117100539388,0,0.11361957330278444,0.04946466540765582,0.4505831249998664,0.4167007080000076,0.024926686217008776,-0.25000000008797657,0.6897062081471567,0.33315541699994355,0.33315541699994355,0.0,0.0,2,True
0,301,1,679.873581416,684.0823840829999,684.5657985829998,1.3689860829999816,0.48341449999998076,1.87,0,1,1.8524005829999624,0.3364125422311872,0,0.1501827861222017,0.0836391422578856,0.5172603750002054,0.48341449999998076,-0.01026392961876832,-0.24706744876832848,0.7123519681274435,0.3000952080001298,0.3000952080001298,0.0,0.0,2,True
0,301,1,690.9626048749997,692.1646457500001,692.5814351659997,4.576538500000424,0.416789415999574,1.87,2,2,4.993327915999998,0.4532878555866091,0,0.123857280802916,0.123857280802916,0.4507671249998566,0.416789415999574,0.004398826979472137,-0.25586510272727275,0.7143652278880472,0.416789415999574,0.416789415999574,0.0,0.0,2,False
0,301,1,701.1816532079997,704.3885195409998,704.7053747079999,1.2858470000001034,0.3168551670000852,1.87,0,1,1.6027021670001886,0.33966551978187454,0,0.1156767305985985,0.07288669270480913,0.36767104199998357,0.3168551670000852,-0.01319648093841641,-0.2705278593255132,0.712689917499008,0.3168551670000852,0.3168551670000852,1.0,,1,True
0,301,1,710.0159494159998,711.2188084579998,711.6354647079997,1.119285416999901,0.41665624999996,1.87,0,1,1.535941666999861,0.44267695330029255,0,0.10349301429046386,0.0731659854553828,0.46780341700014105,0.41665624999996,0.007331378299120228,-0.24706744876832848,0.710254303775725,0.41665624999996,0.40010862500002986,0.0,0.0,1,False
0,301,1,717.7809568749999,718.9842870409998,719.3506554579999,1.2867412919999879,0.36636841700010336,1.87,3,1,1.6531097090000912,0.38819238851351656,0,0.1593323703248825,0.17283171880712245,0.3996872920001806,0.36636841700010336,0.01026392961876832,-0.2705278593255132,0.7289159966717623,0.36636841700010336,0.36636841700010336,0.0,0.0,2,False
0,301,1,725.6630733329998,727.8682457499999,728.2521984579998,1.769370125000023,0.3839527079999243,1.87,0,2,2.1533228329999474,0.36162220473170237,0,0.0974309038491264,0.027103043222539244,0.4332515000000967,0.3839527079999243,0.021994134897360684,-0.25879765404692084,0.6981150763564505,0.3839527079999243,0.31646058299975266,0.0,0.0,2,False
0,301,1,735.047942958,739.2572611249998,739.6069794999999,1.3192429579999043,0.34971837500006586,1.87,0,1,1.6689613329999702,0.345847213059983,0,0.17054628961854784,0.06031281282929532,0.3831038749999607,0.34971837500006586,-0.0014662756598240456,-0.25000000008797657,0.7060707290296512,0.3171951250001257,0.3171951250001257,1.0,,2,True
0,301,1,745.952826833,747.1561498329997,747.5397507079997,1.4524398329999713,0.38360087499995643,1.87,0,1,1.8360407079999277,0.40975172657647363,0,0.131278686569465,0.09763000638404849,0.4341030830000818,0.38360087499995643,0.016129032258064502,-0.25586510272727275,0.7226954269240399,0.38360087499995643,0.38360087499995643,0.0,0.0,2,False
0,301,1,753.0171014580001,756.2237592500001,756.557891375,1.2679694999997082,0.33413212499999645,1.87,0,1,1.6021016249997047,0.3491665090090237,0,0.09700262251975048,0.04884405783667422,0.38318008299984285,0.33413212499999645,-0.0014662756598240456,-0.2705278593255132,0.7207531662354927,0.3163435409996964,0.3163435409996964,0.0,0.0,1,True
